Bio ID,Full Name,Hall of Fame Induction Year,GP,GS,Number of Records,Total Points,Assists,Blocks,Post GP,GP,GS,Minutes,PF,Rebounds,Steals,Turnovers,D Rebounds,Fg Attempted,Fg Made,Fg Point,% Fg,Ft Attempted,Ft Made,% FT,O Rebounds,Three Attempted,Three Made,Three Points,% FT,Height,Pos,Race,Stint,Tm ID,Weight,Year,Birth Date,College,Death Date
mullebo01,Robert J. Mullens,,26,0,1,76,18,0,0,0,0,0,32,0,0,0,0,104,27,54,25.96%,34,22,64.71%,0,0,0,0,0.00%,73,G,W,1,NYK,175,1946,11/1/1922,Fordham,7/15/1989
mullebo01,Robert J. Mullens,,28,0,1,238,36,0,0,0,0,0,62,0,0,0,0,341,98,196,28.74%,68,42,61.76%,0,0,0,0,0.00%,73,G,W,2,TRH,175,1946,11/1/1922,Fordham,7/15/1989
munroge01,George B. Munroe,,59,0,1,448,17,0,3,3,3,0,99,0,0,0,0,654,179,358,27.37%,140,90,64.29%,0,0,0,0,0.00%,71,G,W,1,STB,160,1946,1/5/1922,Dartmouth,0000-00-00
murphdi01,Richard D. Murphy,,24,0,1,32,5,0,0,0,0,0,9,0,0,0,0,58,14,28,24.14%,5,4,80.00%,0,0,0,0,0.00%,73,G,W,1,NYK,175,1946,3/10/1921,Marshall,10/22/1973
murphdi01,Richard D. Murphy,,7,0,1,2,3,0,0,0,0,0,6,0,0,0,0,17,1,2,5.88%,4,0,0.00%,0,0,0,0,0.00%,73,G,W,2,BOS,175,1946,3/10/1921,Marshall,10/22/1973
murphjo01,John Francis Murphy,,9,0,1,24,0,0,0,0,0,0,3,0,0,0,0,25,8,16,32.00%,12,8,66.67%,0,0,0,0,0.00%,74,F,W,1,NYK,175,1946,9/13/1924,none,1/29/2003
murphjo01,John Francis Murphy,,11,0,1,8,0,0,0,0,0,0,5,0,0,0,0,15,3,6,20.00%,3,2,66.67%,0,0,0,0,0.00%,74,F,W,2,PHW,175,1946,9/13/1924,none,1/29/2003
musian01,Angelo  Musi,,60,0,1,679,31,0,10,10,10,0,147,0,0,0,0,978,278,556,28.43%,152,123,80.92%,0,0,0,0,0.00%,69,G,W,1,PHW,145,1946,7/25/1918,Temple,10/19/2009
negraal01,Albert Edward Negratti,,11,0,1,31,5,0,0,0,0,0,20,0,0,0,0,69,13,26,18.84%,8,5,62.50%,0,0,0,0,0.00%,75,F-C,W,1,WSC,200,1946,6/12/1921,Seton Hall,1/19/1998
norlajo01,John A. Norlander,,60,0,1,667,52,0,6,6,6,0,133,0,0,0,0,748,237,474,31.68%,293,193,65.87%,0,0,0,0,0.00%,75,F,W,1,WSC,180,1946,3/5/1921,Hamline,3/6/2002
nostrge01,George Thomas Nostrand,,13,0,1,116,10,0,0,0,0,0,22,0,0,0,0,136,46,92,33.82%,61,24,39.34%,0,0,0,0,0.00%,80,C-F,W,1,TRH,195,1946,1/25/1924,Wyoming,11/8/1981
nostrge01,George Thomas Nostrand,,48,0,1,399,24,0,3,3,3,0,133,0,0,0,0,560,160,320,28.57%,156,79,50.64%,0,0,0,0,0.00%,80,C-F,W,2,CLR,195,1946,1/25/1924,Wyoming,11/8/1981
noszkst01,Stanley M. Noszka,,58,0,1,507,39,0,0,0,0,0,163,0,0,0,0,693,199,398,28.72%,157,109,69.43%,0,0,0,0,0.00%,73,G,W,1,PIT,185,1946,9/9/1920,Duquesne,11/15/1991
ogradbu01,Francis David O'Grady,,55,0,1,157,20,0,6,6,6,0,65,0,0,0,0,251,57,114,22.71%,58,43,74.14%,0,0,0,0,0.00%,71,G,W,1,WSC,160,1946,1/19/1920,Georgetown,2/19/1992
oshiega01,Garland Lee O'Shields,,9,0,1,4,1,0,0,0,0,0,8,0,0,0,0,11,2,4,18.18%,2,0,0.00%,0,0,0,0,0.00%,73,G-F,W,1,CHS,195,1946,5/23/1921,Tennessee,1/17/2001
palmebu01,John S. Palmer,,42,0,1,479,38,0,5,5,5,0,118,0,0,0,0,615,193,386,31.38%,141,93,65.96%,0,0,0,0,0.00%,76,F-C,W,1,NYK,180,1946,9/14/1921,Princeton,0000-00-00
parrado01,Doyle Kenneth Parrack,,58,0,1,275,21,0,7,7,7,0,80,0,0,0,0,422,110,220,26.07%,83,55,66.27%,0,0,0,0,0.00%,72,F-G,W,1,CHS,165,1946,12/6/1921,Oklahoma A&M,9/5/2008
passama01,Martin Harold Passaglia,,43,0,1,125,9,0,6,6,6,0,54,0,0,0,0,235,53,106,22.55%,35,19,54.29%,0,0,0,0,0.00%,72.5,G,W,1,WSC,170,1946,4/22/1919,Santa Clara,7/18/2004
pastuge01,George A. Pastushok,,39,0,1,121,15,0,0,0,0,0,42,0,0,0,0,183,48,96,26.23%,46,25,54.35%,0,0,0,0,0.00%,73,G,W,1,PRO,195,1946,7/13/1922,St. John's (NY),12/12/2003
pearcge01,George W. Pearcy,,37,0,1,94,13,0,0,0,0,0,68,0,0,0,0,130,31,62,23.85%,44,32,72.73%,0,0,0,0,0.00%,73,G,W,1,DTF,165,1946,7/2/1919,Indiana State,0000-00-00
pearche01,Henry Earl Pearcy,,29,0,1,73,7,0,0,0,0,0,20,0,0,0,0,108,24,48,22.22%,34,25,73.53%,0,0,0,0,0.00%,73,G,W,1,DTF,170,1946,7/21/1922,Indiana State,1/11/2002
putnado01,James Donald Putman,,58,0,1,395,31,0,3,3,3,0,113,0,0,0,0,659,163,326,24.73%,109,69,63.30%,0,0,0,0,0.00%,72,G,W,1,STB,160,1946,11/13/1922,Denver,6/29/2006
rensbro01,Robert Lamar Rensberger,,3,0,1,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0.00%,0,0,0.00%,0,0,0,0,0.00%,74,F,W,1,CHS,170,1946,3/7/1921,Notre Dame,9/6/2007
riebeme01,Melvin Russell Riebe,,55,0,1,684,69,0,3,3,3,0,172,0,0,0,0,935,285,570,30.48%,179,114,63.69%,0,0,0,0,0.00%,71,G-F,W,1,CLR,180,1946,7/12/1916,none,7/25/1977
rosenha01,Henry  Rosenstein,,31,0,1,133,19,0,0,0,0,0,71,0,0,0,0,145,38,76,26.21%,95,57,60.00%,0,0,0,0,0.00%,76,F,W,1,NYK,185,1946,6/16/1920,CCNY (DNP),2/27/2010
rosenha01,Henry  Rosenstein,,29,0,1,249,17,0,0,0,0,0,101,0,0,0,0,245,81,162,33.06%,130,87,66.92%,0,0,0,0,0.00%,76,F,W,2,PRO,185,1946,6/16/1920,CCNY (DNP),2/27/2010
rosenpe01,Alexander  Rosenberg,,51,0,1,152,30,0,9,9,9,0,68,0,0,0,0,299,61,122,20.40%,52,30,57.69%,0,0,0,0,0.00%,70,G,W,1,PHW,165,1946,4/7/1918,St. Joseph's (PA),6/29/1997
rotheir01,Irwin P. Rothenberg,,29,0,1,102,15,0,0,0,0,0,62,0,0,0,0,167,36,72,21.56%,54,30,55.56%,0,0,0,0,0.00%,79,C,W,1,CLR,215,1946,12/31/1921,LIU,7/18/2009
rottnmi01,Marvin  Rottner,,56,0,1,434,96,0,10,10,10,0,119,0,0,0,0,698,195,390,27.94%,83,44,53.01%,0,0,0,0,0.00%,70,G,W,1,CHS,177,1946,3/23/1919,Loyola (IL),9/21/2011
rouxgi01,Gifford H. Roux,,60,0,1,376,17,0,3,3,3,0,101,0,0,0,0,507,153,306,30.18%,162,70,43.21%,0,0,0,0,0.00%,77,F-C,W,1,STB,195,1946,6/28/1923,Kansas,8/19/2011
rulloje01,Generoso Charles Rullo,,50,0,1,134,20,0,7,7,7,0,62,0,0,0,0,187,55,110,29.41%,48,24,50.00%,0,0,0,0,0.00%,70,G,W,1,PHW,165,1946,6/23/1922,Temple,0000-00-00
sadowed01,Edward A. Sadowski,,10,0,1,191,8,0,0,0,0,0,42,0,0,0,0,209,73,146,34.93%,66,45,68.18%,0,0,0,0,0.00%,77,C,W,1,TRH,240,1946,7/11/1915,Seton Hall,9/18/1990
sadowed01,Edward A. Sadowski,,43,0,1,757,43,0,3,3,3,0,162,0,0,0,0,738,278,556,37.67%,296,201,67.91%,0,0,0,0,0.00%,77,C,W,2,CLR,240,1946,7/11/1915,Seton Hall,9/18/1990
sailoke01,Kenneth L. Sailors,,58,0,1,592,138,0,2,2,2,0,185,0,0,0,0,757,235,470,31.04%,204,122,59.80%,0,0,0,0,0.00%,70,G,W,1,CLR,175,1946,1/14/1922,Wyoming,0000-00-00
scharbe01,Benedict Michael Scharnus,,51,0,1,120,21,0,3,3,3,0,93,0,0,0,0,186,39,78,20.97%,68,42,61.76%,0,0,0,0,0.00%,74,F,W,1,CLR,173,1946,12/11/1917,Seton Hall,3/19/1982
schecos01,Oscar B. Schectman,,54,0,1,435,109,0,0,0,0,0,115,0,0,0,0,588,162,324,27.55%,179,111,62.01%,0,0,0,0,0.00%,72,G,W,1,NYK,175,1946,3/30/1919,LIU,0000-00-00
schoomi01,Milton W. Schoon,,41,0,1,120,12,0,0,0,0,0,75,0,0,0,0,199,43,86,21.61%,80,34,42.50%,0,0,0,0,0.00%,79,C,W,1,DTF,230,1946,2/25/1922,Valparaiso,0000-00-00
schuldi01,Richard A. Schulz,,16,0,1,106,17,0,0,0,0,0,29,0,0,0,0,176,43,86,24.43%,31,20,64.52%,0,0,0,0,0.00%,74,F-G,W,1,CLR,192,1946,1/3/1917,Wisconsin (freshman),6/26/1998
schuldi01,Richard A. Schulz,,41,0,1,248,39,0,0,0,0,0,94,0,0,0,0,372,87,174,23.39%,107,74,69.16%,0,0,0,0,0.00%,74,F-G,W,2,TRH,192,1946,1/3/1917,Wisconsin (freshman),6/26/1998
scolafr01,Fred J. Scolari,,58,0,1,799,63,0,6,6,6,0,176,0,0,0,0,1084,313,626,28.87%,214,173,80.84%,0,0,0,0,0.00%,70,G,W,1,WSC,175,1946,3/1/1922,San Francisco,10/17/2002
seminji01,James J. Seminoff,,60,0,1,514,71,0,11,11,11,0,182,0,0,0,0,718,215,430,29.94%,149,84,56.38%,0,0,0,0,0.00%,74,G-F,W,1,CHS,190,1946,9/1/1922,USC,6/12/2001
senesge01,George Lawrence Senesky,,58,0,1,475,42,0,10,10,10,0,98,0,0,0,0,670,186,372,27.76%,150,103,68.67%,0,0,0,0,0.00%,74,G,W,1,PHW,179,1946,4/4/1922,St. Joseph's (PA),6/25/2001
shabani01,Nicholas  Shaback,,53,0,1,257,29,0,3,3,3,0,81,0,0,0,0,407,108,216,26.54%,58,41,70.69%,0,0,0,0,0.00%,71,G,W,1,CLR,180,1946,9/10/1918,none,0000-00-00
shannea01,Earl F. Shannon,,57,0,1,687,84,0,0,0,0,0,169,0,0,0,0,722,245,490,33.93%,348,197,56.61%,0,0,0,0,0.00%,71,G-F,W,1,PRO,170,1946,11/23/1921,Rhode Island,7/8/2002
sheabo01,Robert F. Shea,,43,0,1,93,6,0,0,0,0,0,42,0,0,0,0,153,37,74,24.18%,33,19,57.58%,0,0,0,0,0.00%,74,F,W,1,PRO,194,1946,9/11/1924,Rhode Island,0000-00-00
shefffr01,Frederick Jolley Sheffield,,22,0,1,74,4,0,0,0,0,0,34,0,0,0,0,146,29,58,19.86%,26,16,61.54%,0,0,0,0,0.00%,74,F,W,1,PHW,165,1946,11/5/1923,Utah,12/8/2009
siewera01,Ralph Paul Siewert,,7,0,1,4,0,0,0,0,0,0,8,0,0,0,0,13,1,2,7.69%,5,2,40.00%,0,0,0,0,0.00%,85,C,W,1,STB,230,1946,12/31/1923,Dakota Wesleyan,11/21/1990
siewera01,Ralph Paul Siewert,,14,0,1,16,4,0,0,0,0,0,10,0,0,0,0,31,5,10,16.13%,10,6,60.00%,0,0,0,0,0.00%,85,C,W,2,TRH,230,1946,12/31/1923,Dakota Wesleyan,11/21/1990
simmoco01,Cornelius Leo Simmons,,60,0,1,620,62,0,0,0,0,0,130,0,0,0,0,768,246,492,32.03%,189,128,67.72%,0,0,0,0,0.00%,80,C-F,W,1,BOS,222,1946,3/15/1925,none,4/15/1989
simmojo01,John Earl Simmons,,60,0,1,318,29,0,0,0,0,0,78,0,0,0,0,429,120,240,27.97%,127,78,61.42%,0,0,0,0,0.00%,73,G,W,1,BOS,184,1946,7/7/1924,NYU,8/1/2008
smawlbe01,Belus Van Smawley,,22,0,1,314,11,0,3,3,3,0,49,0,0,0,0,423,136,272,32.15%,58,42,72.41%,0,0,0,0,0.00%,73,G-F,W,1,STB,195,1946,3/20/1918,Applachian State,4/24/2003
smithde01,Delbert Bower Smith,,48,0,1,73,6,0,1,1,1,0,48,0,0,0,0,119,32,64,26.89%,22,9,40.91%,0,0,0,0,0.00%,75,F,W,1,STB,180,1946,1/7/1920,Utah,2/25/2009
sovragi01,Gino  Sovran,,6,0,1,11,1,0,0,0,0,0,5,0,0,0,0,15,5,10,33.33%,2,1,50.00%,0,0,0,0,0.00%,74,F-G,W,1,TRH,175,1946,12/17/1924,Detroit,0000-00-00
spectar01,Arthur Edward Spector,,55,0,1,329,46,0,0,0,0,0,130,0,0,0,0,460,123,246,26.74%,150,83,55.33%,0,0,0,0,0.00%,76,F,W,1,BOS,200,1946,10/17/1920,Villanova,6/18/1987
spicelo01,Lewis G. Spicer,,4,0,1,1,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0.00%,2,1,50.00%,0,0,0,0,0.00%,74,F,W,1,PRO,195,1946,11/12/1922,Syracuse,6/23/1981
stolkar01,Arthur F. Stolkey,,23,0,1,102,38,0,0,0,0,0,72,0,0,0,0,164,36,72,21.95%,44,30,68.18%,0,0,0,0,0.00%,73,G-F,W,1,DTF,180,1946,10/23/1920,Detroit,0000-00-00
stutzst01,Stanley J. Stutz,,60,0,1,561,56,0,5,5,5,0,140,0,0,0,0,742,200,400,26.95%,202,161,79.70%,0,0,0,0,0.00%,70,G-F,W,1,NYK,170,1946,4/14/1920,Rhode Island,10/28/1975
sydnobu01,Wallace B. Sydnor,,15,0,1,15,0,0,0,0,0,0,6,0,0,0,0,26,5,10,19.23%,10,5,50.00%,0,0,0,0,0.00%,70,G,W,1,CHS,175,1946,9/19/1921,Western Kentucky,9/17/2003
torgoir01,Irving  Torgoff,,58,0,1,529,35,0,6,6,6,0,196,0,0,0,0,765,200,400,26.14%,178,129,72.47%,0,0,0,0,0.00%,73.5,F,W,1,WSC,192,1946,3/6/1917,LIU,10/21/1993
vanbrbi01,Willem Hendrik Van Breda Kolff,,16,0,1,46,10,0,5,5,5,0,15,0,0,0,0,66,14,28,21.21%,30,18,60.00%,0,0,0,0,0.00%,75,G-F,W,1,NYK,185,1946,10/28/1922,NYU,8/22/2007
vaughvi01,Virgil V. Vaughn,,17,0,1,45,10,0,0,0,0,0,18,0,0,0,0,78,15,30,19.23%,28,15,53.57%,0,0,0,0,0.00%,76,F-C,W,1,BOS,205,1946,5/15/1918,Kentucky Wesleyan,2/26/2007
wallare01,Michael John Wallace,,24,0,1,131,20,0,0,0,0,0,42,0,0,0,0,224,55,110,24.55%,48,21,43.75%,0,0,0,0,0.00%,73,G,W,1,BOS,185,1946,7/12/1918,Scranton,7/7/1977
wallare01,Michael John Wallace,,37,0,1,425,38,0,0,0,0,0,125,0,0,0,0,585,170,340,29.06%,148,85,57.43%,0,0,0,0,0.00%,73,G,W,2,TRH,185,1946,7/12/1918,Scranton,7/7/1977
weberja01,Forest John Weber,,11,0,1,20,1,0,0,0,0,0,20,0,0,0,0,24,7,14,29.17%,8,6,75.00%,0,0,0,0,0.00%,78,C,W,1,NYK,225,1946,3/18/1918,Purdue,1/6/1990
weberja01,Forest John Weber,,39,0,1,153,3,0,0,0,0,0,91,0,0,0,0,178,52,104,29.21%,71,49,69.01%,0,0,0,0,0.00%,78,C,W,2,PRO,225,1946,3/18/1918,Purdue,1/6/1990
wertira01,Raymond A. Wertis,,18,0,1,99,18,0,0,0,0,0,29,0,0,0,0,171,38,76,22.22%,37,23,62.16%,0,0,0,0,0.00%,71,G,W,1,TRH,175,1946,7/30/1923,St. John's (NY),1/19/2006
wertira01,Raymond A. Wertis,,43,0,1,131,27,0,3,3,3,0,59,0,0,0,0,221,47,94,21.27%,59,37,62.71%,0,0,0,0,0.00%,71,G,W,2,CLR,175,1946,7/30/1923,St. John's (NY),1/19/2006
zasloma01,Max  Zaslofsky,,61,0,1,1026,44,0,11,11,11,0,147,0,0,0,0,1219,396,792,32.49%,322,234,72.67%,0,0,0,0,0.00%,74,G-F,W,1,CHS,170,1946,12/7/1925,St. John's (NY),10/15/1985
zelleha01,Harry Raymond Zeller,,48,0,1,362,31,0,0,0,0,0,177,0,0,0,0,382,120,240,31.41%,177,122,68.93%,0,0,0,0,0.00%,76,C-F,W,1,PIT,210,1946,7/10/1918,Pittsburgh,9/22/2004
abramjo01,John  Abramovic,,4,0,1,4,1,0,0,0,0,0,5,0,0,0,0,10,1,2,10.00%,4,2,50.00%,0,0,0,0,0.00%,75,F,W,1,STB,195,1947,2/9/1919,Salem,6/9/2000
abramjo01,John  Abramovic,,5,0,1,2,1,0,0,0,0,0,5,0,0,0,0,11,0,0,0.00%,3,2,66.67%,0,0,0,0,0.00%,75,F,W,2,BLB,195,1947,2/9/1919,Salem,6/9/2000
beendha01,Henry G. Beenders,,21,0,1,143,6,0,0,0,0,0,68,0,0,0,0,200,53,106,26.50%,58,37,63.79%,0,0,0,0,0.00%,77.5,C-F,W,1,PRO,185,1947,6/2/1916,LIU,10/25/2003
beendha01,Henry G. Beenders,,24,0,1,83,11,0,12,12,12,0,46,0,0,0,0,104,31,62,29.81%,37,21,56.76%,0,0,0,0,0.00%,77.5,C-F,W,2,PHW,185,1947,6/2/1916,LIU,10/25/2003
bloommi01,Meyer  Bloom,,34,0,1,379,24,0,0,0,0,0,79,0,0,0,0,471,128,256,27.18%,172,123,71.51%,0,0,0,0,0.00%,78,F-C,W,1,BLB,190,1947,1/14/1915,Temple,6/5/1993
bloommi01,Meyer  Bloom,,14,0,1,165,16,0,3,3,3,0,47,0,0,0,0,211,57,114,27.01%,76,51,67.11%,0,0,0,0,0.00%,78,F-C,W,2,BOS,190,1947,1/14/1915,Temple,6/5/1993
braunca01,Carl August Braun,,47,0,1,701,63,0,3,3,3,0,108,0,0,0,0,895,288,576,32.18%,193,125,64.77%,0,0,0,0,0.00%,77,G-F,W,1,NYK,180,1947,9/25/1927,Colgate,2/10/2010
brownst01,Stanley  Brown,,19,0,1,50,1,0,0,0,0,0,16,0,0,0,0,71,19,38,26.76%,19,12,63.16%,0,0,0,0,0.00%,75,F,W,1,PHW,200,1947,6/27/1929,none,8/2/2009
byrneto01,Thomas P. Byrnes,,47,0,1,325,19,0,3,3,3,0,63,0,0,0,0,437,128,256,29.29%,115,69,60.00%,0,0,0,0,0.00%,75,F-G,W,1,NYK,175,1947,2/19/1923,Seton Hall,1/9/1981
calveer01,Ernest A. Calverley,,47,0,1,559,119,0,0,0,0,0,168,0,0,0,0,835,226,452,27.07%,161,107,66.46%,0,0,0,0,0.00%,70,G,W,1,PRO,145,1947,1/30/1924,Rhode Island,10/20/2003
connoch01,Kevin Joseph Aloysius Connors,,4,0,1,12,1,0,0,0,0,0,5,0,0,0,0,13,5,10,38.46%,3,2,66.67%,0,0,0,0,0.00%,77,F-C,W,1,BOS,190,1947,4/10/1921,Seton Hall,11/10/1992
crossch01,Francis P. Crossin,,39,0,1,111,30,0,10,10,10,0,46,0,0,0,0,170,45,90,26.47%,32,21,65.63%,0,0,0,0,0.00%,71,G,W,1,PHW,165,1947,7/4/1924,Pennsylvania,1/10/1981
dallmho01,Howard  Dallmar,,48,0,1,693,157,0,13,13,13,0,196,0,0,0,0,959,253,506,26.38%,259,187,72.20%,0,0,0,0,0.00%,76,F,W,1,PHW,200,1947,5/24/1922,Stanford,12/19/1991
dollbo01,Robert W. Doll,,42,0,1,496,31,0,7,7,7,0,125,0,0,0,0,749,192,384,25.63%,174,112,64.37%,0,0,0,0,0.00%,76.5,F-C,W,1,STB,195,1947,8/10/1919,Colorado,9/18/1959
downebi01,William K. Downey,,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.00%,0,0,0.00%,0,0,0,0,0.00%,78,C,W,1,PRO,210,1947,11/11/1923,Marquette,0000-00-00
ehlerbu01,Edwin S. Ehlers,,40,0,1,286,44,0,0,0,0,0,92,0,0,0,0,417,104,208,24.94%,144,78,54.17%,0,0,0,0,0.00%,75,F-G,W,1,BOS,198,1947,3/10/1923,Purdue,0000-00-00
ezersjo01,John J. Ezersky,,25,0,1,253,16,0,0,0,0,0,62,0,0,0,0,376,95,190,25.27%,104,63,60.58%,0,0,0,0,0.00%,75,F-G,W,1,PRO,175,1947,,none,0000-00-00
feeribo01,Robert Joseph Feerick,,48,0,1,775,56,0,0,0,0,0,139,0,0,0,0,861,293,586,34.03%,240,189,78.75%,0,0,0,0,0.00%,75,F-G,W,1,WSC,190,1947,1/2/1920,Santa Clara,6/8/1976
fitzgdi01,Richard  Fitzgerald,,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0.00%,0,0,0.00%,0,0,0,0,0.00%,74,F,W,1,PRO,175,1947,11/18/1920,Seton Hall,4/13/1968
fleisje01,Jerome  Fleishman,,46,0,1,349,45,0,7,7,7,0,129,0,0,0,0,530,124,248,23.40%,146,101,69.18%,0,0,0,0,0.00%,74,G-F,W,1,PHW,190,1947,2/14/1922,NYU,6/20/2007
fuetshe01,Herman Joseph Fuetsch,,42,0,1,121,17,0,9,9,9,0,49,0,0,0,0,148,45,90,30.41%,48,31,64.58%,0,0,0,0,0.00%,72,G,W,1,BLB,170,1947,7/6/1918,none,9/29/2010
fulksjo01,Joseph Franklin Fulks,1978,43,0,1,1231,29,0,13,13,13,0,217,0,0,0,0,1638,418,836,25.52%,511,395,77.30%,0,0,0,0,0.00%,77,F-C,W,1,PHW,190,1947,10/26/1921,Murray State,3/21/1976
gaineel01,Elmer R. Gainer,,5,0,1,5,3,0,0,0,0,0,8,0,0,0,0,9,1,2,11.11%,6,3,50.00%,0,0,0,0,0.00%,78,F-C,W,1,BLB,195,1947,,DePaul,0000-00-00
garfija01,Jack  Garfinkel,,43,0,1,285,66,0,3,3,3,0,93,0,0,0,0,403,121,242,30.02%,56,43,76.79%,0,0,0,0,0.00%,72,G,W,1,BOS,190,1947,6/13/1918,St. John's (NY),0000-00-00
gilmuch01,Charles E. Gilmur,,48,0,1,503,87,0,5,5,5,0,258,0,0,0,0,662,194,388,29.31%,171,115,67.25%,0,0,0,0,0.00%,76,F-C,W,1,CHS,225,1947,8/13/1922,Washington,1/13/2011
goodwpo01,Wilfred R. Goodwin,,24,0,1,91,7,0,0,0,0,0,36,0,0,0,0,155,36,72,23.23%,27,19,70.37%,0,0,0,0,0.00%,74,F-C,W,1,PRO,203,1947,12/22/1920,none,5/17/2005
gottlle01,Leo  Gottlieb,,27,0,1,131,12,0,0,0,0,0,36,0,0,0,0,288,59,118,20.49%,21,13,61.90%,0,0,0,0,0.00%,71,G,W,1,NYK,180,1947,11/28/1920,none,0000-00-00
graywy01,Wyndol Woodrow Gray,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.00%,1,0,0.00%,0,0,0,0,0.00%,73,G-F,W,1,PRO,175,1947,3/20/1922,Bowling Green,1/30/1994
graywy01,Wyndol Woodrow Gray,,11,0,1,13,3,0,0,0,0,0,16,0,0,0,0,36,6,12,16.67%,3,1,33.33%,0,0,0,0,0.00%,73,G-F,W,2,STB,175,1947,3/20/1922,Bowling Green,1/30/1994
halbech01,Charles P. Halbert,,6,0,1,31,2,0,0,0,0,0,14,0,0,0,0,55,12,24,21.82%,20,7,35.00%,0,0,0,0,0.00%,81,C,W,1,CHS,225,1947,2/27/1919,West Texas State,0000-00-00
halbech01,Charles P. Halbert,,40,0,1,570,34,0,13,13,13,0,157,0,0,0,0,735,193,386,26.26%,284,184,64.79%,0,0,0,0,0.00%,81,C,W,2,PHW,225,1947,2/27/1919,West Texas State,0000-00-00
hankice01,Cecil O. Hankins,,25,0,1,70,8,0,0,0,0,0,28,0,0,0,0,116,23,46,19.83%,35,24,68.57%,0,0,0,0,0.00%,73,G,W,1,BOS,175,1947,1/6/1922,Oklahoma A&M,6/3/2002
hermskl01,Clarence Henry Hermsen,,48,0,1,696,60,0,11,11,11,0,199,0,0,0,0,916,250,500,27.29%,290,196,67.59%,0,0,0,0,0.00%,80.5,C-F,W,1,BLB,225,1947,3/12/1923,Minnesota,3/2/1994
hertzso01,Sidney  Hertzberg,,4,0,1,5,1,0,0,0,0,0,3,0,0,0,0,14,1,2,7.14%,4,3,75.00%,0,0,0,0,0.00%,70,G,W,1,NYK,175,1947,7/29/1922,CCNY,7/25/2005
hertzso01,Sidney  Hertzberg,,37,0,1,273,22,0,0,0,0,0,58,0,0,0,0,400,109,218,27.25%,69,55,79.71%,0,0,0,0,0.00%,70,G,W,2,WSC,175,1947,7/29/1922,CCNY,7/25/2005
hewsoja01,John G. Hewson,,24,0,1,65,1,0,0,0,0,0,9,0,0,0,0,89,22,44,24.72%,30,21,70.00%,0,0,0,0,0.00%,78,F-C,W,1,BOS,195,1947,9/7/1924,Temple,0000-00-00
hickena01,Matthew  Hickey,,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0.00%,0,0,0.00%,0,0,0,0,0.00%,71,G-F,W,1,PRO,180,1947,1/30/1902,none,0000-00-00
hillhar01,Arthur Sherwood Hillhouse,,11,0,1,58,3,0,0,0,0,0,30,0,0,0,0,71,14,28,19.72%,37,30,81.08%,0,0,0,0,0.00%,79,C,W,1,PHW,220,1947,6/12/1916,LIU,10/27/1980
hoefech01,Adolph Charles Hoefer,,7,0,1,10,3,0,0,0,0,0,17,0,0,0,0,19,3,6,15.79%,8,4,50.00%,0,0,0,0,0.00%,69,G,W,1,BOS,158,1947,7/12/1917,Queens,0000-00-00
hoffmpa01,Paul James Hoffman,,37,0,1,517,30,0,11,11,11,0,162,0,0,0,0,549,186,372,33.88%,219,145,66.21%,0,0,0,0,0.00%,74,G-F,W,1,BLB,195,1947,4/12/1922,Purdue,11/12/1998
holubdi01,Richard W. Holub,,48,0,1,530,37,0,3,3,3,0,171,0,0,0,0,698,204,408,29.23%,194,122,62.89%,0,0,0,0,0.00%,78,C,W,1,NYK,205,1947,10/29/1921,LIU,7/27/2009
hubbabo01,Robert Cecil Hubbard,,28,0,1,152,11,0,0,0,0,0,34,0,0,0,0,199,58,116,29.15%,52,36,69.23%,0,0,0,0,0.00%,78,C-F,W,1,PRO,215,1947,12/27/1922,Springfield,8/27/2011
hustopa01,Paul F. Huston,,46,0,1,177,29,0,5,5,5,0,96,0,0,0,0,234,54,108,23.08%,102,69,67.65%,0,0,0,0,0.00%,75,F,W,1,CHS,175,1947,6/2/1925,Ohio State,2/2/1992
janisjo01,John Albert Janisch,,3,0,1,3,0,0,0,0,0,0,3,0,0,0,0,7,1,2,14.29%,2,1,50.00%,0,0,0,0,0.00%,75,F-G,W,1,BOS,200,1947,3/15/1920,Valparaiso,8/25/1992
janisjo01,John Albert Janisch,,7,0,1,34,2,0,0,0,0,0,2,0,0,0,0,43,13,26,30.23%,14,8,57.14%,0,0,0,0,0.00%,75,F-G,W,2,PRO,200,1947,3/15/1920,Valparaiso,8/25/1992
jeannbu01,Harry Edward Jeannette,1994,46,0,1,588,82,0,11,11,11,0,192,0,0,0,0,491,180,360,36.66%,294,228,77.55%,0,0,0,0,0.00%,71,G,W,1,BLB,175,1947,9/15/1917,Washington & Jefferson,3/11/1998
jorgejo01,John J. Jorgensen,,1,0,1,4,0,0,0,0,0,0,1,0,0,0,0,2,2,4,100.00%,0,0,0.00%,0,0,0,0,0.00%,74,G-F,W,1,CHS,180,1947,12/28/1921,DePaul,1/19/1973
