playerID,Starting Year,Last Year,Full Name,pos,MVP,height,weight,college,birthDate,deathDate,race,Year Inducted,Total GP,Total GS,Total Minutes,Total Points,Total Off. Rebounds,Total Def. Rebounds,Total Rebounds,Total Assists,Total Steals,Total Blocks,Total Turnovers,Total PF,Total FG Attempted,Total FG Made,Total FT Attempted,Total FT Made,Total Three Attempted,Total Three Made,Total FG Points,Total Three Made Points,Total FG %,Total FT %,Total Three %,Years Played,GP per Year,Minutes per Game,Points per Game,O. Rebounds per Game,D. Rebounds per Game,Rebounds per Game,Assists per Game,Steals per Game,Blocks per Game,Turnovers per Game,PF per Game
anderki01,1978,1978,Keith Kim Anderson,F,0,79.0,200.0,Missouri,5/12/1955,0000-00-00,W,,21,0,224,63,17,28,45,15,4,5,22,42,77,24,28,15,0,0,48,0,0.3116883116883117,0.5357142857142857,,1,21.0,10.666666666666666,3.0,0.8095238095238095,1.3333333333333333,2.142857142857143,0.7142857142857143,0.19047619047619047,0.23809523809523808,1.0476190476190477,2.0
andermi01,1988,1988,Michael Levin Anderson,G,0,71.0,184.0,Drexel,3/23/1966,0000-00-00,B,,36,0,730,204,44,45,89,153,44,3,84,64,175,73,82,57,7,1,146,3,0.41714285714285715,0.6951219512195121,0.14285714285714285,1,36.0,20.27777777777778,5.666666666666667,1.2222222222222223,1.25,2.4722222222222223,4.25,1.2222222222222223,0.08333333333333333,2.3333333333333335,1.7777777777777777
anderni01,1989,2001,Nelison Anderson,F-G,0,78.0,205.0,Illinois,1/20/1968,0000-00-00,B,,849,0,26688,12173,1064,3238,4302,2197,1186,393,1434,1610,10440,4643,2610,1743,3231,1144,9286,3432,0.44473180076628355,0.667816091954023,0.3540699473847106,13,65.3076923076923,31.434628975265017,14.338044758539459,1.2532391048292109,3.8138987043580683,5.067137809187279,2.5877502944640756,1.3969375736160188,0.4628975265017668,1.6890459363957597,1.8963486454652532
anderri01,1982,1989,Richard Andrew Anderson,F-C,0,82.0,240.0,Cal. St.-Santa Barbara,11/19/1960,0000-00-00,W,,422,0,6142,2318,464,977,1441,621,227,97,366,711,2254,929,398,304,466,156,1858,468,0.4121561668145519,0.7638190954773869,0.33476394849785407,8,52.75,14.554502369668246,5.492890995260663,1.099526066350711,2.315165876777251,3.414691943127962,1.471563981042654,0.5379146919431279,0.22985781990521326,0.8672985781990521,1.6848341232227488
anderro01,1984,1993,Ronald Gene Anderson,F-G,0,79.0,215.0,Fresno State,10/15/1958,0000-00-00,B,,691,0,15733,7322,881,1511,2392,998,481,92,759,1077,6478,3042,1379,1129,377,109,6084,327,0.4695893794380982,0.8187092095721538,0.2891246684350133,10,69.1,22.768451519536903,10.596237337192475,1.2749638205499276,2.186685962373372,3.4616497829232995,1.4442836468885674,0.6960926193921853,0.13314037626628075,1.0984081041968161,1.5586107091172214
anderry01,2008,2011,Ryan James Anderson,F,0,82.0,240.0,California,5/6/1988,0000-00-00,W,,274,80,6018,2734,554,866,1420,205,159,103,240,571,2180,919,500,427,1227,469,1838,1407,0.4215596330275229,0.854,0.3822330888345558,4,68.5,21.963503649635037,9.978102189781023,2.021897810218978,3.1605839416058394,5.182481751824818,0.7481751824817519,0.5802919708029197,0.3759124087591241,0.8759124087591241,2.0839416058394162
andersh01,1996,2005,Shandon Rodriguez Anderson,F-G,0,78.0,208.0,Georgia,12/31/1973,0000-00-00,B,,793,0,17221,5686,648,1796,2444,1075,587,187,1035,1566,4664,2129,1501,1104,1020,324,4258,972,0.45647512864493994,0.7355096602265156,0.3176470588235294,10,79.3,21.71626733921816,7.170239596469105,0.8171500630517023,2.2648171500630516,3.081967213114754,1.355611601513241,0.7402269861286255,0.23581336696090793,1.305170239596469,1.974779319041614
anderwi01,1988,1996,Willie Lloyd Anderson,G-F,0,79.0,190.0,Georgia,1/8/1967,0000-00-00,B,,607,0,17114,7254,584,1640,2224,2232,636,354,1244,1628,6379,3002,1446,1137,414,113,6004,339,0.47060667816272145,0.7863070539419087,0.27294685990338163,9,67.44444444444444,28.194398682042834,11.950576606260297,0.9621087314662273,2.701812191103789,3.6639209225700164,3.6771004942339376,1.0477759472817134,0.5831960461285008,2.0494233937397035,2.6820428336079076
andrima01,2005,2005,Martynas Andriuskevicius,C,0,86.0,240.0,none,3/12/1986,0000-00-00,W,,6,0,9,0,1,3,4,0,2,0,0,1,1,0,0,0,0,0,0,0,0.0,,,1,6.0,1.5,0.0,0.16666666666666666,0.5,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.16666666666666666
anslemi01,1989,1991,Michael Antonio Ansley,F,0,79.0,225.0,Alabama,2/8/1967,0000-00-00,B,,149,0,2143,1026,311,310,621,67,51,24,85,284,746,383,360,260,0,0,766,0,0.5134048257372654,0.7222222222222222,,3,49.666666666666664,14.38255033557047,6.885906040268456,2.087248322147651,2.0805369127516777,4.167785234899329,0.44966442953020136,0.3422818791946309,0.1610738255033557,0.5704697986577181,1.9060402684563758
anstech01,1997,1999,Christopher John Anstey,C,0,84.0,249.0,none,1/1/1975,0000-00-00,W,,155,0,2157,813,178,356,534,127,78,65,147,373,734,303,269,203,29,4,606,12,0.4128065395095368,0.7546468401486989,0.13793103448275862,3,51.666666666666664,13.916129032258064,5.245161290322581,1.1483870967741936,2.296774193548387,3.445161290322581,0.8193548387096774,0.5032258064516129,0.41935483870967744,0.9483870967741935,2.4064516129032256
anthoca01,2003,2011,Carmelo Kyam Anthony,F,0,80.0,220.0,Syracuse,5/29/1984,0000-00-00,B,,700,163,25473,17273,1367,3125,4492,2174,792,318,2094,2142,13542,6140,5465,4406,1819,587,12280,1761,0.4534042238960272,0.8062214089661482,0.32270478284771853,9,77.77777777777777,36.39,24.675714285714285,1.9528571428571428,4.464285714285714,6.417142857142857,3.105714285714286,1.1314285714285715,0.4542857142857143,2.9914285714285715,3.06
anthogr01,1991,2001,Gregory Carleton Anthony,G,0,72.0,176.0,UNLV,11/15/1967,0000-00-00,B,,859,0,17447,5952,299,1242,1541,3231,969,97,1137,1531,5175,2068,1585,1149,1942,667,4136,2001,0.3996135265700483,0.7249211356466877,0.3434603501544799,11,78.0909090909091,20.31082654249127,6.928987194412107,0.3480791618160652,1.4458672875436553,1.7939464493597206,3.7613504074505237,1.1280558789289872,0.11292200232828871,1.3236321303841676,1.7823050058207217
anthojo01,2007,2011,Joel Vincent Anthony,C,0,81.0,245.0,UNLV,8/9/1982,0000-00-00,B,,357,78,6755,954,526,709,1235,90,110,476,207,785,678,343,393,268,0,0,686,0,0.5058997050147492,0.6819338422391857,,5,71.4,18.92156862745098,2.672268907563025,1.473389355742297,1.9859943977591037,3.4593837535014007,0.25210084033613445,0.3081232492997199,1.3333333333333333,0.5798319327731093,2.1988795518207285
araujra01,2004,2006,Rafael Paulo Araujo,C,0,83.0,290.0,Brigham Young,8/12/1980,0000-00-00,W,,144,0,1613,400,127,279,406,42,52,16,111,308,393,159,124,81,4,1,318,3,0.40458015267175573,0.6532258064516129,0.25,3,48.0,11.20138888888889,2.7777777777777777,0.8819444444444444,1.9375,2.8194444444444446,0.2916666666666667,0.3611111111111111,0.1111111111111111,0.7708333333333334,2.138888888888889
archiro01,2002,2003,Robert Michael Archibald,F,0,83.0,250.0,Illinois,3/29/1980,0000-00-00,W,,44,0,328,51,27,42,69,16,14,6,17,59,53,15,49,21,0,0,30,0,0.2830188679245283,0.42857142857142855,,2,22.0,7.454545454545454,1.1590909090909092,0.6136363636363636,0.9545454545454546,1.5681818181818181,0.36363636363636365,0.3181818181818182,0.13636363636363635,0.38636363636363635,1.3409090909090908
ardji01,1970,1977,Jimmie Lee Ard,F-C,0,80.0,215.0,Cincinnati,9/19/1948,0000-00-00,B,,471,0,6105,2026,596,1293,1917,294,60,125,303,815,1968,796,652,430,17,4,1592,12,0.40447154471544716,0.6595092024539877,0.23529411764705882,8,58.875,12.961783439490446,4.301486199575372,1.2653927813163481,2.745222929936306,4.070063694267516,0.6242038216560509,0.12738853503184713,0.2653927813163482,0.643312101910828,1.7303609341825903
arenagi01,2001,2011,Gilbert Jay Arenas,G,0,75.0,191.0,Arizona ,1/6/1982,0000-00-00,B,,583,16,20283,11932,463,1812,2275,3027,921,145,1818,1771,9271,3894,3766,3019,3228,1125,7788,3375,0.4200194153812965,0.8016463090812533,0.34851301115241634,11,53.0,34.79073756432247,20.46655231560892,0.7941680960548885,3.1080617495711835,3.902229845626072,5.192109777015437,1.5797598627787306,0.24871355060034306,3.118353344768439,3.0377358490566038
arizatr01,2004,2011,Trevor Anthony Ariza,F,0,79.0,194.0,UCLA,6/30/1985,0000-00-00,B,,540,145,13844,4882,623,1728,2351,1054,715,193,734,1115,4180,1812,1337,893,1108,365,3624,1095,0.43349282296650715,0.6679132385938669,0.32942238267148016,8,67.5,25.637037037037036,9.040740740740741,1.1537037037037037,3.2,4.353703703703704,1.951851851851852,1.3240740740740742,0.3574074074074074,1.3592592592592592,2.064814814814815
arlaujo01,1987,1987,Joseph Arlauckas,F-C,0,81.0,230.0,Niagara,7/20/1965,0000-00-00,W,,9,0,85,34,6,7,13,8,3,4,4,16,43,14,8,6,0,0,28,0,0.32558139534883723,0.75,,1,9.0,9.444444444444445,3.7777777777777777,0.6666666666666666,0.7777777777777778,1.4444444444444444,0.8888888888888888,0.3333333333333333,0.4444444444444444,0.4444444444444444,1.7777777777777777
armstbj01,1989,1999,Benjamin Roy Armstrong,G,0,74.0,175.0,Iowa,9/9/1967,0000-00-00,B,,852,0,20154,8147,216,1256,1472,2731,615,50,968,1299,6648,3164,1562,1333,1139,486,6328,1458,0.4759326113116727,0.853393085787452,0.4266900790166813,11,77.45454545454545,23.654929577464788,9.562206572769954,0.2535211267605634,1.4741784037558685,1.727699530516432,3.205399061032864,0.721830985915493,0.05868544600938967,1.136150234741784,1.5246478873239437
armstbr01,2001,2003,Brandon Simone Armstrong,G,0,77.0,185.0,Pepperdine,6/16/1980,0000-00-00,B,,116,0,731,245,23,42,65,27,23,4,37,87,299,104,20,12,76,25,208,75,0.34782608695652173,0.6,0.32894736842105265,3,38.666666666666664,6.301724137931035,2.1120689655172415,0.19827586206896552,0.3620689655172414,0.5603448275862069,0.23275862068965517,0.19827586206896552,0.034482758620689655,0.31896551724137934,0.75
armstda01,1994,2007,Darrell Eugene Armstrong,G,0,72.0,169.0,Fayetteville State,6/22/1968,0000-00-00,B,,891,0,21033,8058,688,1699,2387,3521,1181,104,1639,1495,6791,2776,1769,1544,2899,962,5552,2886,0.40877632160212046,0.8728094968908988,0.33183856502242154,14,63.642857142857146,23.606060606060606,9.043771043771043,0.7721661054994389,1.9068462401795736,2.6790123456790123,3.951739618406285,1.3254769921436589,0.11672278338945005,1.8395061728395061,1.6778900112233446
armsthi01,2006,2010,Hilton A. Armstrong,F-C,0,83.0,235.0,Connecticut,11/11/1984,0000-00-00,B,,297,3,3444,896,288,468,756,99,93,145,236,567,705,353,326,188,7,2,706,6,0.500709219858156,0.5766871165644172,0.2857142857142857,5,59.4,11.595959595959595,3.016835016835017,0.9696969696969697,1.5757575757575757,2.5454545454545454,0.3333333333333333,0.31313131313131315,0.4882154882154882,0.7946127946127947,1.9090909090909092
armstta01,1977,1978,Michel Taylor Armstrong,G,0,74.0,175.0,Duke,10/5/1955,0000-00-00,W,,92,0,975,350,31,57,88,105,33,0,79,64,350,159,40,32,0,0,318,0,0.4542857142857143,0.8,,2,46.0,10.597826086956522,3.8043478260869565,0.33695652173913043,0.6195652173913043,0.9565217391304348,1.141304347826087,0.358695652173913,0.0,0.8586956521739131,0.6956521739130435
arroyca01,2001,2010,Carlos Alberto Arroyo Bermudez,G,0,74.0,202.0,Florida International,7/30/1979,0000-00-00,W,,603,48,11011,3863,217,776,993,1826,298,28,697,912,3367,1469,978,788,410,137,2938,411,0.4362934362934363,0.8057259713701431,0.33414634146341465,10,60.3,18.260364842454393,6.406301824212272,0.3598673300165838,1.286898839137645,1.6467661691542288,3.0281923714759538,0.494195688225539,0.04643449419568822,1.1558872305140961,1.5124378109452736
artesro01,1999,2011,Metta World Peace,G-F,0,78.0,244.0,St. John's (NY),11/13/1979,0000-00-00,B,,909,178,30820,12917,1130,3174,4304,2692,1674,514,1789,2498,11136,4627,3602,2576,3215,1087,9254,3261,0.4154992816091954,0.7151582454192116,0.3381026438569207,13,69.92307692307692,33.905390539053904,14.21012101210121,1.2431243124312432,3.4917491749174916,4.734873487348735,2.9614961496149617,1.8415841584158417,0.5654565456545655,1.9680968096809681,2.748074807480748
arthuda01,2008,2010,Darrell Antwonne Arthur ,F,0,81.0,225.0,Kansas ,3/25/1988,0000-00-00,B,,201,9,3731,1386,274,553,827,118,125,141,169,524,1291,603,241,179,10,1,1206,3,0.4670797831138652,0.7427385892116183,0.1,3,67.0,18.562189054726367,6.895522388059701,1.36318407960199,2.7512437810945274,4.114427860696518,0.5870646766169154,0.6218905472636815,0.7014925373134329,0.8407960199004975,2.6069651741293534
asikom01,2010,2011,Omer Faruk Asik,C-F,0,84.0,255.0,none,7/4/1986,0000-00-00,W,,169,5,2236,469,257,458,715,73,53,142,147,309,324,170,275,129,0,0,340,0,0.5246913580246914,0.4690909090909091,,2,84.5,13.23076923076923,2.775147928994083,1.5207100591715976,2.710059171597633,4.230769230769231,0.4319526627218935,0.3136094674556213,0.8402366863905325,0.8698224852071006,1.8284023668639053
askewvi01,1987,1997,Vincent Jerome Askew,G-F,0,77.0,210.0,Memphis State,2/28/1966,0000-00-00,B,,517,0,10068,3529,436,836,1272,1076,325,115,545,1067,2725,1291,1149,861,282,86,2582,258,0.47376146788990825,0.7493472584856397,0.3049645390070922,11,47.0,19.473887814313347,6.825918762088975,0.8433268858800773,1.6170212765957446,2.460348162475822,2.081237911025145,0.6286266924564797,0.22243713733075435,1.0541586073500968,2.0638297872340425
askinke01,1990,1998,Keith Bernard Askins,G-F,0,79.0,197.0,Alabama,12/15/1967,0000-00-00,B,,513,0,8316,1913,547,938,1485,388,287,173,332,1150,1745,698,320,230,805,287,1396,861,0.4,0.71875,0.3565217391304348,9,57.0,16.210526315789473,3.729044834307992,1.0662768031189085,1.8284600389863548,2.8947368421052633,0.7563352826510721,0.5594541910331384,0.33723196881091616,0.6471734892787524,2.2417153996101367
atkinch01,1999,2009,Kenneth Lavon Atkins,G,0,71.0,160.0,South Florida,8/14/1974,0000-00-00,B,,732,0,18151,7172,204,1044,1248,2483,493,37,1064,1365,6308,2586,1328,1027,2675,973,5172,2919,0.4099556119213697,0.7733433734939759,0.3637383177570093,11,66.54545454545455,24.796448087431695,9.797814207650273,0.2786885245901639,1.4262295081967213,1.7049180327868851,3.3920765027322406,0.6734972677595629,0.050546448087431695,1.453551912568306,1.8647540983606556
augmost01,1991,2005,Stacey Orlando Augmon,G-F,0,78.0,205.0,UNLV,8/1/1968,0000-00-00,B,,1078,0,23130,8452,1357,2038,3395,1662,1030,331,1321,1891,6850,3199,2793,2042,82,12,6398,36,0.467007299270073,0.7311134980307913,0.14634146341463414,15,71.86666666666666,21.45640074211503,7.840445269016698,1.2588126159554731,1.8905380333951762,3.1493506493506493,1.5417439703153988,0.9554730983302412,0.3070500927643785,1.225417439703154,1.75417439703154
augusdj01,2008,2011,Darrell Gerard Augustin,G,0,72.0,180.0,Texas,11/10/1987,0000-00-00,B,,286,128,7616,3085,91,477,568,1255,178,12,462,488,2518,1022,787,689,942,352,2044,1056,0.40587768069896746,0.8754764930114358,0.37367303609341823,4,71.5,26.62937062937063,10.786713286713287,0.3181818181818182,1.667832167832168,1.986013986013986,4.388111888111888,0.6223776223776224,0.04195804195804196,1.6153846153846154,1.7062937062937062
augusja01,2006,2007,James Dale Augustine,F,0,82.0,235.0,Illinois,2/27/1984,0000-00-00,W,,28,0,158,44,17,17,34,4,5,2,6,20,38,20,8,4,0,0,40,0,0.5263157894736842,0.5,,2,14.0,5.642857142857143,1.5714285714285714,0.6071428571428571,0.6071428571428571,1.2142857142857142,0.14285714285714285,0.17857142857142858,0.07142857142857142,0.21428571428571427,0.7142857142857143
austiis01,1991,2001,Isaac Edward Austin,F-C,0,82.0,255.0,Arizona State,8/18/1969,0000-00-00,B,,452,0,8751,3411,640,1473,2113,552,224,237,731,1017,3007,1341,1067,719,57,10,2682,30,0.4459594280013302,0.6738519212746017,0.17543859649122806,11,41.09090909090909,19.36061946902655,7.54646017699115,1.415929203539823,3.2588495575221237,4.674778761061947,1.2212389380530972,0.49557522123893805,0.5243362831858407,1.6172566371681416,2.25
austike01,1983,1983,Ken Austin,F,0,81.0,200.0,Rice,7/15/1961,0000-00-00,B,,7,0,28,12,2,1,3,1,1,1,3,7,13,6,0,0,0,0,12,0,0.46153846153846156,,,1,7.0,4.0,1.7142857142857142,0.2857142857142857,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.42857142857142855,1.0
aventan01,1992,1999,Anthony Avent,F,0,81.0,235.0,Seton Hall,10/18/1969,0000-00-00,B,,361,0,6809,1986,572,1031,1603,279,166,212,419,837,2039,823,493,340,3,0,1646,0,0.40362923001471307,0.6896551724137931,0.0,8,45.125,18.861495844875346,5.501385041551247,1.5844875346260388,2.85595567867036,4.4404432132963985,0.7728531855955678,0.4598337950138504,0.5872576177285319,1.1606648199445984,2.3185595567867034
averibi01,1973,1977,William Rodney Averitt,G,0,73.0,170.0,Pepperdine,7/22/1952,0000-00-00,B,,396,0,8890,4824,199,536,735,1171,345,61,796,910,4706,1898,1292,969,225,59,3796,177,0.40331491712707185,0.75,0.26222222222222225,5,79.2,22.449494949494948,12.181818181818182,0.5025252525252525,1.3535353535353536,1.856060606060606,2.957070707070707,0.8712121212121212,0.15404040404040403,2.01010101010101,2.297979797979798
averywi01,1999,2001,William Avery,G,0,74.0,180.0,Duke,8/8/1979,0000-00-00,B,,144,0,1217,386,17,77,94,201,34,7,106,125,421,140,91,65,159,41,280,123,0.332541567695962,0.7142857142857143,0.2578616352201258,3,48.0,8.45138888888889,2.6805555555555554,0.11805555555555555,0.5347222222222222,0.6527777777777778,1.3958333333333333,0.2361111111111111,0.04861111111111111,0.7361111111111112,0.8680555555555556
awtrede01,1970,1981,Dennis Wade Awtrey,C,0,82.0,235.0,Santa Clara,2/22/1948,0000-00-00,W,,794,0,15192,3753,748,1616,3593,1555,203,197,255,1846,3186,1473,1248,807,0,0,2946,0,0.4623352165725047,0.6466346153846154,,12,66.16666666666667,19.133501259445843,4.726700251889169,0.9420654911838791,2.0352644836272042,4.525188916876575,1.9584382871536523,0.25566750629722923,0.24811083123425692,0.3211586901763224,2.3249370277078087
ayongu01,2011,2011,Gustavo Alfonso Ayon Aguirre,F-C,0,82.0,250.0,UPAEP-Mexico,4/1/1985,0000-00-00,W,,54,24,1088,319,86,179,265,74,53,46,46,118,261,140,63,39,1,0,280,0,0.5363984674329502,0.6190476190476191,0.0,1,54.0,20.14814814814815,5.907407407407407,1.5925925925925926,3.314814814814815,4.907407407407407,1.3703703703703705,0.9814814814814815,0.8518518518518519,0.8518518518518519,2.185185185185185
azubuke01,2006,2011,Kelenna David Azubuike,G,0,77.0,220.0,Kentucky,12/16/1983,0000-00-00,B,,215,0,5055,2185,259,575,834,230,132,103,204,409,1754,804,475,366,516,211,1608,633,0.4583808437856328,0.7705263157894737,0.40891472868217055,6,35.833333333333336,23.511627906976745,10.162790697674419,1.2046511627906977,2.6744186046511627,3.8790697674418606,1.069767441860465,0.6139534883720931,0.4790697674418605,0.9488372093023256,1.9023255813953488
babbilu01,2010,2011,Luke Robert Babbitt,F,0,81.0,225.0,Nevada-Reno,6/20/1989,0000-00-00,W,,64,4,674,240,22,103,125,22,12,6,35,61,228,86,31,22,116,46,172,138,0.37719298245614036,0.7096774193548387,0.39655172413793105,2,32.0,10.53125,3.75,0.34375,1.609375,1.953125,0.34375,0.1875,0.09375,0.546875,0.953125
babicmi01,1990,1991,Milos Babic,C-F,0,84.0,240.0,Tennessee Tech,11/23/1968,0000-00-00,W,,21,0,87,37,8,12,20,10,2,1,10,7,32,12,20,13,0,0,24,0,0.375,0.65,,2,10.5,4.142857142857143,1.7619047619047619,0.38095238095238093,0.5714285714285714,0.9523809523809523,0.47619047619047616,0.09523809523809523,0.047619047619047616,0.47619047619047616,0.3333333333333333
baconhe01,1972,1972,William Henry Bacon,G,0,75.0,205.0,Louisville,7/5/1948,0000-00-00,B,,49,0,441,176,44,44,88,39,0,0,66,72,173,64,75,44,10,4,128,12,0.3699421965317919,0.5866666666666667,0.4,1,49.0,9.0,3.5918367346938775,0.8979591836734694,0.8979591836734694,1.7959183673469388,0.7959183673469388,0.0,0.0,1.346938775510204,1.469387755102041
bagarda01,2000,2002,Dalibor Bagaric,C,0,85.0,255.0,none,2/7/1980,0000-00-00,W,,95,0,973,251,84,154,238,37,29,43,72,163,269,97,102,57,2,0,194,0,0.36059479553903345,0.5588235294117647,0.0,3,31.666666666666668,10.242105263157894,2.642105263157895,0.8842105263157894,1.6210526315789473,2.5052631578947366,0.3894736842105263,0.30526315789473685,0.45263157894736844,0.7578947368421053,1.7157894736842105
baglejo01,1982,1993,John Edward Bagley,G,0,72.0,185.0,Boston College,4/23/1960,0000-00-00,B,,684,0,17666,5983,425,1351,1776,4122,778,56,1573,1123,5564,2431,1296,1006,481,115,4862,345,0.4369158878504673,0.7762345679012346,0.2390852390852391,12,57.0,25.827485380116958,8.747076023391813,0.6213450292397661,1.9751461988304093,2.5964912280701755,6.026315789473684,1.1374269005847952,0.08187134502923976,2.2997076023391814,1.641812865497076
baileca01,1981,1981,Carl Bailey,C,0,84.0,210.0,Tuskegee,4/23/1958,0000-00-00,B,,1,0,7,2,0,0,0,0,0,0,2,2,1,1,0,0,0,0,2,0,1.0,,,1,1.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
bailegu01,1974,1979,Augustus Bailey,G-F,0,77.0,185.0,UTEP,2/18/1951,11/28/1988,B,,155,0,1462,434,101,162,263,184,62,45,45,162,420,174,159,85,1,1,348,3,0.4142857142857143,0.5345911949685535,1.0,6,25.833333333333332,9.432258064516128,2.8,0.6516129032258065,1.0451612903225806,1.696774193548387,1.1870967741935483,0.4,0.2903225806451613,0.2903225806451613,1.0451612903225806
baileja01,1979,1987,James L. Bailey,F-C,0,81.0,220.0,Rutgers,5/21/1957,0000-00-00,B,,609,0,11789,5305,1020,1999,3019,494,316,531,1069,2005,4275,2067,1666,1170,13,1,4134,3,0.48350877192982455,0.7022809123649459,0.07692307692307693,9,67.66666666666667,19.357963875205254,8.711001642036125,1.6748768472906403,3.2824302134646963,4.957307060755337,0.8111658456486043,0.5188834154351396,0.8719211822660099,1.7553366174055829,3.2922824302134646
